Id_old,Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
2806,4987,65,11.6,5.2,1.8,4,45.8,0.3,0.7,20,1.5,2.2,68.6,0.4,0.8,1.2,1.2,0.5,0,1.3,1
382,4988,61,23.2,6.8,2.8,6.2,46.2,0.2,0.6,18.3,1.1,1.4,74.1,1.2,3.1,4.2,2.7,0.9,0.3,1.6,1
2055,4989,69,21.3,5.6,2.2,4.5,49.7,-0.1,0,-8,1,1.6,69.1,0.5,2.8,3.2,0.7,0.5,0.4,0.9,1
8111,4990,44,14.7,4.7,1.8,4.3,43.1,0,0.5,-11.9,1,1.6,66.4,0.2,1.5,1.6,1.6,1.2,0.2,1.1,1
312,4991,82,33.1,12.1,4.7,10.1,47.2,-0.1,-0.3,-12.3,2.7,4.2,64.7,1.9,4.4,6.2,3.4,1.1,0.7,3.5,1
1716,4992,84,14.2,4,1.5,3.1,48.7,0,0,12.3,1.2,1.8,63.8,2.2,2.6,4.6,1,0.8,0.4,0.9,1
7173,4993,67,20.5,7.3,2.4,4.9,48.4,0.1,0.3,-0.2,2.4,3.5,70.5,1.4,2.7,4.4,0.6,0.7,0.7,1.3,0
11364,4994,77,27.6,14.3,5.4,11.2,49.3,0.9,2.5,49,2.2,2.7,82.6,1.6,3.3,5,1.5,1.2,0.2,1.3,1
3783,4995,64,29.2,10.7,4.5,10.2,43,-0.2,-0.2,-20.9,1.8,2.6,77.4,2.4,3.9,6.1,2.8,0.7,0.3,2.8,1
13492,4996,87,32,9.5,3.8,9,43.1,0.8,2.2,46.4,1.1,1.5,71.8,0.7,2.4,3.2,2.7,1.1,0.1,1.5,1
784,4997,82,11.2,5.8,2,5.4,37.3,0.2,0.9,-2.2,1.5,1.9,76.8,0.4,1.4,1.9,1,0.4,0.2,1.1,1
11871,4998,63,11.2,4.8,1.8,4.3,43.8,0.3,0.8,11,0.8,1.1,72.1,0.5,0.8,1.3,0.5,0.5,-0.2,0.7,1
2615,4999,58,14.1,3,1.2,2.8,41.7,0.4,1.1,16.2,0.4,0.8,67.9,0.7,2.2,2.9,0.5,0.5,0.5,0.7,0
7366,5000,48,10,5.9,2.3,5.7,37.9,0.1,0.4,41.3,0.9,1.3,72.5,0.6,1.2,1.9,0.6,0.7,0.2,0.7,1
10347,5001,73,13.6,3.4,1.3,2.8,48.5,-0.8,-2.1,-27.7,0.9,1.2,71.4,1.6,2.9,4.4,0.3,0.4,0.8,0.8,1
9179,5002,61,17.1,8.2,2.8,5.4,50.1,-0.1,-0.3,6.5,2.6,3.5,78.6,2.2,3.8,6.1,0.4,0.3,0.6,1.2,1
10727,5003,74,11.4,3.5,1.5,3.7,39,0.2,0.3,22.5,0.4,0.7,60.4,0.6,1,1.7,1.2,0.4,0.1,0.8,1
10974,5004,62,14.2,6.7,2,5,40.2,0.5,1.6,1.6,2.7,3.6,75.6,0.6,1.3,1.7,1,0.4,0.1,1.2,1
8094,5005,69,11.6,3.5,1.4,3.4,41.6,0.4,1.5,35.9,0.4,0.6,64.1,0.3,0.8,1.2,1.9,0.8,-1.3,0.6,1
2627,5006,63,20.7,7,2.4,5.8,40.9,1,2.7,27.3,1.3,2.1,62.8,0.7,2.1,2.7,1.2,1.3,0.3,0.7,0
2521,5007,90,30.4,9.1,3.5,7.4,46.3,1,2.4,50.1,1.1,1.7,73.9,0.8,2.4,3.2,1.3,0.6,0.3,1,1
5758,5008,67,20.4,10.7,4.7,8.3,55.5,0.1,0.3,17.4,1.6,2.6,54.8,1.7,2,3.6,1.2,0.5,0.7,1.1,1
2777,5009,73,11.6,7,2.7,4.6,58,-0.2,-0.5,8.6,1.9,2.3,73.2,1.2,1.5,2.5,0.4,0.2,0.4,1.2,1
691,5010,58,15.7,4.8,1.8,5.1,35.7,0.2,0.9,41,0.7,0.9,77.8,0.3,1.3,1.7,1.7,0.3,0.2,1,1
11838,5011,59,11.6,3,1.1,3,37.9,0.2,0.7,28.8,0.5,0.9,63.9,0.7,1.4,2.1,0.7,0.3,0.3,0.8,1
4404,5012,52,10.2,1.5,0.6,1.7,34.4,0,0,20.8,0.2,0.4,63.6,0.7,1.1,1.7,0.8,0.4,0.2,0.6,0
5844,5013,82,33.3,11.6,4.3,10.2,39.7,0.5,1.3,36.3,2.4,3.2,77,1.8,4.2,6,2.9,1,0.4,2,1
5235,5014,73,12.8,5.7,2.4,5.4,46,0.2,0.7,11.4,0.9,1.3,63.7,1,1.7,2.4,0.9,0.5,0.3,1.2,1
12801,5015,50,9.9,3,1.1,3,37.8,0.4,1.4,8.5,0.5,0.8,65.4,0.3,0.6,0.9,1.2,0.4,0.1,0.6,1
4991,5016,75,11.1,2.8,1.2,2.6,45.2,-0.3,-0.7,12.9,0.3,0.4,82.5,0.4,1,1.5,0.2,0.1,0.3,0.4,1
10522,5017,62,17.6,8,3.2,6.2,50.7,0.2,0.4,9.5,1.4,1.6,88.3,1.1,1.7,2.6,1.5,0.8,0.2,1.3,1
5133,5018,65,13.5,4.7,1.9,3.9,48.9,0,-0.3,1.3,0.9,1.1,74.4,1.5,1.8,3.1,0.6,0.2,0.1,0.4,1
5433,5019,35,19.3,8.6,2.8,8.1,36.2,0.5,1.8,18.7,2.3,2.7,80.7,1,1.8,2.9,2,0.4,0.3,1.8,0
4539,5020,93,30.5,13.7,5.7,11.2,52.9,0,0.1,16.9,2.5,3.2,77.3,2.1,3.7,6.3,2.7,1.1,0.3,2,1
6362,5021,38,4.8,0.9,0.4,1.1,37.9,-0.1,-0.4,5.3,0,0.1,66.4,0.3,0.7,1,0.1,0,0.2,0.2,1
37,5022,53,13.3,4.3,1.7,3.7,49.1,-0.1,-0.5,5.2,0.8,1.3,53.7,0.8,1.1,1.8,1.1,0.3,0.6,1.1,0
6021,5023,73,18.5,6.6,2.6,6.1,42.3,0.2,0.8,12.6,0.9,1.3,72.7,1.2,1.7,3.2,1.6,0.7,0.1,1.1,0
12285,5024,70,29.1,13.9,5.4,12.2,44.8,0.4,1.3,7,2.4,3.2,77.1,1.2,2.7,3.9,2.9,1.2,0,2,1
1294,5025,69,12.9,6.6,2.1,5.2,40,0.3,1.1,35,2.7,2.8,96.7,0.8,0.7,1.3,0.6,0.2,0.3,0.9,1
6608,5026,32,9,2.7,1.2,3.1,37.8,0.1,0.2,28.1,0.3,0.7,45.1,0.5,1.1,1.6,0.2,0.2,0.2,0.8,1
5169,5027,94,28.9,12.4,4.8,10.3,46.4,1,2.9,38,1.7,2.1,79.4,1.7,3.4,5.2,1.2,0.5,0.3,1.1,1
5326,5028,64,5.6,1.8,0.6,1.5,44.6,-0.3,-0.9,-0.7,0.6,1,64.8,1,1.1,2.1,0.1,0.1,0.2,0.3,1
3576,5029,63,33.6,17.5,6.5,14.9,42.7,0.8,2.6,53.9,3.2,4.2,85.2,1,1.9,3,4.6,1,0.1,2.8,1
6629,5030,54,28.4,14.2,5.3,10.2,53.3,0.7,2.4,35.6,2.5,2.7,88.2,1.5,2.2,3.6,3,0.9,0.1,1.5,1
1187,5031,96,37,17.9,6.4,18,33.7,0.7,2.5,48.1,3.4,4.6,74.3,1.2,3,4.3,5.4,1.5,0.1,3.3,1
9951,5032,71,29.4,12.9,5.2,9.9,54.4,-0.1,-0.3,12.7,2.5,3.8,61.6,2.7,4.2,6.7,1.4,0.7,0.7,1.9,1
12331,5033,82,31.6,10.5,4.1,8.5,49.1,0.5,1.3,18.1,1.6,2.9,56.6,3.4,5.5,9.2,1.7,0.4,0.5,1.5,0
10542,5034,57,18.7,8.3,3.6,7.3,48.8,0.4,0.9,34.4,0.9,1.2,78.5,1,2.4,3.6,0.8,0.5,0.2,0.8,1
11655,5035,52,16.4,7.2,2.7,7,38.4,1,2.9,41.7,0.7,0.8,92.8,0.2,0.8,1,0.2,0.3,0.1,0.8,1
11301,5036,57,12.9,6,2.3,4.6,47,-0.1,-0.3,23.3,1.4,2.2,70.9,0.9,1.2,2.1,0.9,0.2,0.2,1,1
884,5037,58,9.1,5.3,2.1,4.6,45.2,0.4,1.2,17.7,0.7,1.3,53.6,0.6,0.9,1.5,0.6,0.2,0.2,0.9,0
8259,5038,63,7.4,2.8,1.1,2,52.2,-0.5,-1.4,5.8,0.6,1,62.5,0.7,1,1.6,0.4,0.3,0.2,1.2,1
27,5039,60,17.9,4,1.5,2.8,51.4,0.4,1,9,0.8,1.1,71.4,0.8,2.5,3.3,1.4,1.1,0.3,1,1
1588,5040,36,16.4,5.3,2,5.3,36.7,0.2,0.6,21.8,0.8,1.2,71.6,0.8,1.8,2.7,0.6,0.5,0.1,1.5,0
2152,5041,54,20.7,5.5,2,4.8,40.6,0.8,2.4,41.2,0.9,1.4,66.2,0.3,2,2,3,0.8,0.4,1.8,1
11420,5042,42,20.5,6.9,2.7,8.2,31.9,0.4,1.9,32.1,0.9,1.3,69.6,0.5,1,1.5,6.7,1.7,-0.1,1.9,1
12069,5043,58,20.5,6.9,2.3,7,34,0.5,1.9,21.5,1.5,1.4,108.5,0.7,1.8,2.4,3.7,0.8,0.2,1.3,1
10219,5044,56,17.5,5.7,1.9,4.2,47.5,0.6,2,24.3,1.2,1.5,74.4,0.7,1.8,2.7,1.9,0.4,-0.2,0.9,1
3891,5045,68,21.1,6.3,2.6,5.9,41.6,-0.3,-0.7,5.1,1.7,2.6,63.3,2.4,3.8,6.1,0.5,1,0.3,1.1,1
11458,5046,98,39.7,16.2,6,16.9,33.8,0.3,1.3,49.2,3.1,4.2,72.2,1.6,5.1,6.7,3,1.3,0.9,2.5,1
5764,5047,84,17,7.7,3.4,6.4,52.3,-0.4,-1.1,13.9,1.5,2.2,72.3,1.6,2.1,3.6,0.9,0.4,0.4,1.3,1
12306,5048,64,16,5.3,2.3,4.6,50.3,0.6,1.7,14.9,0.5,0.5,83.4,0.7,1.7,2.4,0.3,0.2,0.3,0.4,1
11736,5049,53,16.8,11.8,4.5,9.8,45.4,0.8,2.5,24.1,1.7,2.9,65.8,0.9,2.1,3,0.2,0.4,0.2,0.6,1
1299,5050,75,10.3,7.3,2.8,5.1,54.5,0.5,1.1,39.4,1.3,1.6,82.1,0.7,0.8,1.3,0.5,0.3,-0.1,0.4,1
3280,5051,86,27.3,9.4,4,9,45.7,0.4,1,36.1,1,1.5,66.6,1.4,2.5,3.9,2.4,0.5,0.3,1.3,1
614,5052,52,16.9,5.7,2.2,5.9,40.3,0.1,0.4,49.5,0.9,1.2,69.1,0.4,1.5,1.8,1.6,0.6,0.3,0.8,0
11107,5053,50,8.3,2.9,1.1,2.3,47.2,0.4,0.9,20.1,0.5,0.9,53.7,0.5,2.2,2.5,0.3,0.3,0.5,0.5,1
10610,5054,84,20,6.4,2.8,5.7,48.9,0,0,17.2,1,1.8,46.5,1.6,4.1,5.9,0.8,0.6,0.5,0.5,1
3508,5055,58,6.5,1.6,0.7,1.7,43.2,0,-0.3,15.7,0.2,0.4,55.1,1,1.8,2.8,0.2,0.2,0.4,0.4,1
3033,5056,75,6.8,1.3,0.5,1.1,43.3,0.4,0.7,10.4,0.4,0.5,75.8,0.2,0.6,0.8,0.4,0.1,-0.2,0.3,1
1585,5057,83,30.4,16.1,6.3,12,54.5,-0.1,0.3,8.7,3.8,5.7,66.3,4.4,5.5,9.7,1.5,0.7,1,2.6,1
13552,5058,69,20.5,6.9,2.4,7.1,32.4,0.8,2.5,42,1.3,1.6,76.3,0.2,0.7,1,4.8,1.2,-0.5,1.9,1
4227,5059,52,9.8,6.4,2.1,5,43,0.3,1.1,20,1.3,2,77,0.2,0.8,1.1,0.4,0.4,0.1,1,0
2316,5060,39,22.6,8,3.2,7.5,43.2,0.1,0.7,9,1.4,2.2,65.7,1.3,3.7,5.3,2.4,0.6,0.4,1.7,0
4471,5061,72,25.2,10.3,4.4,8.9,50.6,0.6,1.5,-4.5,1,1.4,67.5,1.3,2.6,4.1,2.4,0.9,0.1,1.8,1
1634,5062,66,18.7,10.6,3.9,8,50.5,0.5,1.4,37.2,2.2,3.4,62.7,1.3,2.4,3.8,0.9,0.6,0.1,1.9,1
4628,5063,37,9,4.3,1.6,3.5,45.4,-0.2,-0.5,16,1.2,1.6,75.1,1.1,1,1.8,0.3,0.1,0.2,0.5,1
12033,5064,36,7.9,3.9,1.7,3.3,49.5,-0.4,-1.1,8,0.6,1.3,43.3,1.3,2.5,3.5,0.3,0.1,0.4,0.8,1
7468,5065,46,28.3,9,3.2,8.7,36.7,1.1,3.1,40.5,1.1,1.4,73.8,1,2.8,3.8,1.4,0.5,0.3,1.5,1
8665,5066,79,29.5,12.9,5.4,12.5,40.5,0.2,0.7,-4.6,2,2.9,72.4,1.9,3.2,5.1,2.2,1.4,0.3,2.7,1
13150,5067,73,19.7,8.5,3.1,7.9,40.4,0.5,1.5,55.5,1.6,2.4,59.3,1.1,1.6,2.6,2.4,1.2,0.3,1.7,1
5352,5068,47,13.3,3.6,1.3,3.9,33,0.1,0.2,5.6,0.9,1.3,67.1,0.4,0.9,1.3,1.7,0.5,0.3,1.5,1
6338,5069,44,6.1,1.5,0.5,1.1,51.7,-0.1,-0.2,4.1,0.5,0.8,67.6,0.3,1,1.2,0.1,0.1,0.4,0.6,1
12446,5070,105,42.5,15.1,6.2,11.7,51.8,-0.2,-0.5,-17.7,3.4,5.5,60.2,3.2,5.8,9.2,4.4,1.7,0.7,2.3,1
6087,5071,63,18,9.7,3.2,6.9,47.7,0.2,0.4,10.3,3.2,4.1,90.1,1.7,1.9,3.6,0.9,0.6,0.4,1.5,1
10196,5072,60,21.6,8.8,3.4,7.7,44.9,0,-0.1,17.7,2,3.4,61.7,1.9,3.9,5.7,1.3,0.5,0.3,1.6,0
7058,5073,33,7.5,1.2,0.6,1.5,42.1,0.2,0.2,27.8,0,0,56.5,0.3,1.5,1.6,0.1,0.1,0.2,0.2,0
9120,5074,103,34,12.9,5.2,11.7,45.5,0.6,1.9,32.9,1.8,2.6,73.9,2.4,6.6,9.1,2.2,0.8,0.5,2.1,1
7726,5075,86,28.2,9.7,3.7,6.4,61.2,0.3,0.4,3.9,2.1,3.4,62.5,3.2,5.1,8.1,0.7,0.5,0.6,1.6,1
10516,5076,93,16.1,3.8,1.4,3.1,47.9,0,-0.1,16.2,0.8,1.6,53.1,1,1.9,2.8,0.4,0.2,0.4,0.8,1
10094,5077,84,14.3,3.7,1.3,3.4,40.4,-0.1,0.1,-6.5,1,1.4,70.4,0.9,1.4,2.4,2.2,0.8,0,0.8,1
3662,5078,79,36.8,16.2,6.6,13.8,49.5,0.7,2.4,29.6,2,3,66.9,1.6,3.6,5.4,3.6,1.7,0.6,2.2,0
8559,5079,79,12.7,7.2,2.7,6.6,40.3,0.6,1.6,10,1.2,1.6,79.5,1.1,1.9,3,2,0.5,0.1,2,1
1164,5080,61,15.4,6.3,2.6,7.2,34.1,0,0.5,41.6,1.2,1.7,72.1,0.5,1,1.4,1.3,0.7,0.2,1.2,1
9217,5081,50,18.2,7,3.1,6,50.6,0,0.2,-7.5,1.2,2,63.6,1.9,2.5,4.4,1.2,0.8,0.6,1,0
11918,5082,53,24.2,12.1,5.1,10.9,46.9,0.9,2.3,36.7,1.4,1.8,76.6,0.4,2.7,2.8,2.1,0.8,-0.1,1.1,1
13068,5083,81,10.6,4.6,1.7,3.7,45.7,0,-0.2,4,1.1,1.3,83.7,0.5,1.4,1.9,0.6,0.3,-0.2,1,1
3086,5084,48,28.6,11.5,4.9,10.2,49.4,0.1,0.5,16.2,1.5,2.3,59,3,4.3,7.1,1.8,0.7,2.6,1.7,1
5425,5085,96,35.6,16.6,7.2,15.3,49.1,0.4,1.4,39.8,1.7,2.2,82.7,1,4.1,5.1,4.6,1.7,0.3,3.1,1
4169,5086,58,9.1,2.5,0.9,2.3,37.9,0,-0.3,11.9,0.7,1.3,59.9,0.5,1.1,1.5,0.7,0.3,0.1,0.9,0
7984,5087,36,3.9,2,0.7,1.9,38.1,-0.2,-0.2,8.1,0.7,0.9,74.1,0.1,0.2,0.4,0.2,0.1,-1,0.3,1
3933,5088,47,4.9,1.5,0.6,1.5,40.8,-0.1,-0.4,6.1,0.3,0.5,67.7,0.6,0.7,1.3,0,0,-0.1,0.2,1
1225,5089,72,13.2,3.9,1.3,4.4,29.1,0.4,1.5,28.6,1.1,1.6,65.3,0.3,0.6,0.9,2.9,1,-1,1,1
6875,5090,66,9.9,2.1,0.8,2.1,39.6,0.1,0.5,8,0.4,0.5,84.4,0.7,0.9,1.7,0.3,0.2,-0.7,0.2,1
7271,5091,48,9,2.5,1.1,2.8,39.4,0.3,0.9,30.6,0.2,0.3,70.7,0.3,0.9,1.2,0.8,0.5,0.1,0.4,0
2246,5092,52,7.7,1.3,0.4,1.2,33.9,0.3,0.8,1.5,0.4,0.6,79.2,0.2,0.8,1.1,1.4,0.4,0,0.7,1
209,5093,55,15.9,4.4,1.5,3.5,44.4,0.7,2.1,51.9,0.6,0.7,88.4,0.1,1.4,1.3,1.8,0.4,0,0.6,1
7936,5094,52,12.2,2.9,1.1,3.3,32.5,-0.3,-0.6,15,0.7,1.3,59.3,0.6,1.3,1.9,1.8,0.7,0.3,1.1,0
1369,5095,61,12.2,4.6,1.6,3.6,46.5,0.5,1.4,12.7,0.8,1.6,45.8,0.7,1.5,2.3,0.9,0.4,0,1.1,1
3755,5096,54,7.8,2,0.7,1.7,46.2,-0.1,-0.5,10.2,0.4,0.8,45.2,0.2,1.2,1.4,0.4,0.2,0.1,0.4,1
1019,5097,66,7.3,4.2,1.6,3.3,47.8,0.4,0.9,19.3,0.8,1,84,0.3,0.9,1.2,0.5,0.1,0.3,0.6,1
701,5098,64,21.4,8.8,3.4,7,47.3,0.3,1,24.8,1.6,2.3,69.5,2.6,3.5,6.1,0.8,0.5,2.1,1.2,0
11882,5099,48,23.1,8.1,3.9,6.5,60.5,0,-0.1,-8.7,1,2.1,23.7,3.2,3.8,7.2,0.7,0.5,9.6,0.9,0
4723,5100,34,8.9,3.6,1.5,4.1,36.2,0,0.2,44.6,0.4,0.6,71.3,0.1,0.4,0.5,1.1,0.2,-2.3,0.5,0
13540,5101,62,19.5,5.3,2.1,4.7,45.4,0,0.2,25.8,1.1,1.7,67.4,1.1,3.4,4.6,2,0.8,0.4,1.6,1
1909,5102,52,16.5,4.4,1.8,4.5,39.5,0.6,1.8,20.9,0.4,0.6,73.6,0.3,1.8,1.9,0.9,0.6,0.2,0.5,1
6546,5103,48,10.1,3.3,1,2.9,35.5,-0.1,-0.2,13.8,1,1.3,76.4,0.3,1.1,1.4,1.7,0.4,-0.1,0.6,1
12501,5104,81,24,9.2,3.9,7.1,55.6,0.1,-0.1,-3.5,1.4,2.3,61.1,2.6,2.9,5.6,2.5,1,1.2,1.4,1
3796,5105,70,15.7,3.6,1.4,2.8,47.8,-0.1,-0.4,0.4,0.8,1.4,54.5,0.7,1.8,2.6,0.8,1,0.2,1,1
10767,5106,91,22,9,3.8,6.5,57.8,0,-0.1,-15.5,1.3,2.2,47.8,1.9,4.7,6.9,0.2,0.1,1.4,1.2,1
2606,5107,96,38.7,15.1,5.7,10.8,52.6,0.3,0.8,11.9,4.1,6.3,66.6,3.4,7,10.4,1.8,1.2,3.4,2.9,1
3451,5108,46,14.7,5.9,2.3,5.7,41,-0.1,0,3.6,1.1,1.3,79.8,0.6,1,1.5,1.9,0.6,0.1,1.2,1
12842,5109,43,14,4.6,1.5,3.7,38.7,0.6,1.5,38.1,1.2,1.6,74.7,0.4,1.1,1.5,2.4,0.6,-0.8,1.1,1
5609,5110,101,20.8,9.4,3.5,7.5,47.1,0.1,0.4,-1,1.9,2.4,83.4,1,1.7,2.8,1.3,0.4,0.1,1.8,1
5710,5111,58,39.3,14.5,6.3,11.5,57,-0.1,-0.2,3.2,2.6,3.5,72.9,3.4,7.1,10.6,3,1.3,0.5,3,1
5652,5112,80,32.8,17.8,6.9,13.7,49.2,0,0.2,-3.1,4.4,5.9,71.6,2.5,3.9,6.6,2.2,1.3,0.2,2.5,1
9142,5113,38,6.2,2.2,0.8,2.7,28.1,0.7,1.9,41.5,0.3,0.3,95.8,0,0.4,0.5,0.7,0.2,-2,0.3,1
11184,5114,57,10.4,5.3,2.4,5,50,0.3,0.8,4.1,0.5,0.8,69.2,2,1.9,3.7,0.2,0.1,0.3,0.7,1
13763,5115,44,14.3,4.5,1.8,4.4,42,0.3,0.9,24.2,0.6,1.2,61.7,0.3,0.9,1.3,2.4,0.6,0.2,1.4,1
12647,5116,34,4.6,1,0.4,1.2,38,0.2,0.6,35.4,0,0.1,61.5,0,0.3,0.4,0.3,0.1,-1.2,0.2,1
1133,5117,15,11.2,3.4,1.3,3.2,40.1,0.6,1.8,55,0.3,0.3,90.5,0.4,1.1,1.7,0.6,0.1,0.1,0.5,0
11206,5118,75,16.7,9.8,3.7,6.9,53.7,0.7,1.9,44.6,1.3,1.8,77.3,0.6,1.8,2.5,0.6,0.3,0.2,0.8,1
6429,5119,106,26.9,8.9,3.2,7,48.8,0.1,0.5,24.7,2.4,3.8,64.7,2.7,5.7,8.5,1.1,0.8,0.5,1.5,1
11345,5120,49,7.7,3.7,1.4,3.5,41,-0.2,-0.3,14.7,1.3,2.1,64.9,0.4,0.5,1,1.4,0.6,-0.1,0.9,1
4559,5121,36,5.6,1.8,0.7,2.4,29.5,0.8,2.4,51.4,0.1,0.1,86.9,0,0.3,0.4,1.6,0.4,-2.8,0.6,0
12856,5122,70,12.1,3.1,1.2,2.8,42.9,-0.2,-0.5,5.4,0.8,1.5,57.4,0.3,0.8,1.1,3.2,0.8,0,1.6,1
1324,5123,40,12,3,1,2.4,41.3,-0.1,-0.2,20.6,1.1,1.7,65.8,0.7,2,2.9,0.4,0.4,0.3,0.6,1
12769,5124,65,12.8,4.5,1.6,5.2,32.6,0.5,1.7,29.1,0.7,1,73,0.1,0.5,0.6,2.1,0.7,-0.2,0.6,1
12708,5125,57,11.2,6.8,2.4,4.8,49,-0.4,-0.6,-3.4,2.9,4.1,71.8,1.6,1.4,2.7,0.6,0.3,0.2,1.1,1
8900,5126,105,21.1,6.9,2.7,5,53.6,0,0.2,10.4,1.2,1.6,78.6,1,2.6,4.2,0.8,0.6,0.1,0.8,1
114,5127,43,12.5,2.8,1.1,3.3,36.4,0,0.1,17.4,0.6,1.1,58.4,0.5,1.3,1.9,1,0.2,0.1,0.8,0
13262,5128,72,25.6,9.6,3.6,9,41,0.6,2.1,29.9,1.7,1.6,87.2,0.4,1.1,1.5,5.5,1.4,0.1,1.8,0
11754,5129,93,19.1,6.5,2.4,5.3,44.8,0.2,0.6,-0.3,2,3.2,64.3,1.9,2.3,4.2,1.9,1,0.5,1.2,1
11266,5130,85,17.5,9.2,3.9,7.4,52.5,-0.4,-1.3,-3.7,1.8,2.7,71.5,1.6,2.2,4.2,0.4,0.8,0.5,1.2,1
11906,5131,60,21.8,7.8,3.1,8.2,37.1,0,0.4,34.6,1.2,1.5,82.1,0.5,1.6,2,3.3,0.7,0.3,1.8,1
7550,5132,47,14.9,7.5,3.1,6.1,51,0.2,0.4,1,1.2,2.1,59.8,1.4,2.3,3.8,1,0.3,0.3,1.4,1
8527,5133,72,24.5,8.2,3.1,7.7,39.7,0.7,1.9,33.8,1.2,1.3,86.4,0.6,2.3,2.7,2.3,0.5,0.3,1.2,1
5506,5134,63,15.8,5.1,2.4,5.3,43.9,-0.1,-0.2,11.6,0.6,0.7,79.8,0.6,2.3,2.9,1.2,0.3,0.3,1.7,1
4959,5135,77,18,7.2,2.9,5.5,49.1,-0.5,-1.1,-7.9,1.7,2.4,68.7,1.9,2.8,4.6,1,0.4,0.2,1.4,1
12478,5136,66,31.5,9,3.5,8.2,43.2,0.2,0.7,24.9,1.9,2.2,94.7,0.9,2.3,3.4,2.8,1.1,0.1,1.2,1
13331,5137,53,10.7,4,1.6,3.5,44.7,0.1,0.4,-4.9,0.7,1.2,58.9,1.3,1,2.3,0.1,0.1,0.2,0.4,1
6679,5138,39,26.6,11.8,4.1,11.1,33.9,0.7,2.3,38.9,2.6,3,91.8,0.7,1.5,2.3,4.3,1.3,0.1,2.6,0
3607,5139,86,30.8,13.9,5.6,13.1,44.1,1,2.6,35.9,2,2.4,86.6,1,3.1,4.3,4.4,1.2,0.2,2.4,1
4990,5140,54,7.5,2.4,1,2.5,43,0.4,1.3,4.2,0.2,0.4,58.4,0.6,1.1,1.8,0.3,0.4,0.4,0.4,1
13309,5141,93,23.8,8.3,3,7.5,38.6,0.6,1.7,13.4,2.2,3.2,72.5,2.7,2.7,5.2,0.7,0.3,0.1,1.4,1
10253,5142,67,14.1,6.3,2.5,4.8,52.4,0.6,1.2,9.8,1.3,1.6,82.9,1.9,1.5,3.1,0.7,0.6,0.3,1.2,1
11795,5143,52,16.9,5.1,1.8,4.7,38.8,0.2,0.5,15.6,1.3,1.8,78.4,0.7,1.5,2.1,2.7,0.8,-0.1,1.5,1
8980,5144,48,15.2,4.5,1.7,3.6,45.8,0,0.2,-11.9,1,1.6,56.2,1.3,2.4,3.6,1.2,0.5,0.8,1.1,0
7184,5145,33,12.3,2.7,0.9,2.8,35.6,0.3,1.1,49.1,0.4,0.5,76.6,0.5,1.4,1.8,1.7,0.5,0.3,0.8,1
10439,5146,41,13.8,5.1,1.8,4.9,35.7,0.2,0.7,31.2,1,1,99.5,0.1,0.9,1.1,1.4,0.4,-1.1,0.5,0
8886,5147,89,27.1,10.4,3.8,8.4,44.2,0.3,0.9,23.2,2.4,3.6,66.8,1.5,4,5.3,1.6,0.8,0.4,1.5,1
12597,5148,61,5.6,2.7,1.2,2.3,51.3,-0.6,-1.6,-0.1,0.7,0.9,74.3,1.6,0.9,2.1,0,0.1,0.3,0.5,1
705,5149,63,19.1,8.3,3,5.7,51.9,0.6,1.5,6.5,1.9,2.5,76,1.6,2.2,3.7,1.6,0.6,0.2,1.4,1
7000,5150,16,7.6,3.4,1.2,3.6,34.2,-0.2,-0.5,8.9,1,1.4,70.1,0.3,0.7,1,0.6,0,0.2,0.7,0
11353,5151,80,16.5,7.5,2.8,5.7,52.4,0.5,1.4,25.6,1.3,1.8,74.4,0.6,1.1,1.8,0.4,0.2,0.3,0.6,1
12545,5152,47,3.9,1,0.4,1.1,42.7,0,-0.3,3.7,0.1,0.2,49.9,0.4,0.3,0.6,0,0,-0.3,0.1,1
10422,5153,67,26.2,10.7,4.2,9.7,43.8,0.3,1.1,6.3,2.4,3.2,72.9,0.7,2.4,3.2,1.5,0.5,0.2,2.1,1
9987,5154,62,13,5.3,2.1,4.6,46.3,0,0,18.6,1,1.5,63.7,0.5,1.3,1.6,0.8,0.3,0.1,1,1
431,5155,62,13.4,5,2.1,4.8,42.1,-0.1,-0.2,6.1,0.9,1,78.8,1.3,0.9,1.9,0.5,0.3,0,0.5,1
13395,5156,72,17.7,8.3,3.3,5.8,56.7,0.5,1.4,52.9,1.1,1.4,74.6,0.6,1.8,2.4,0.3,0.5,0.3,0.7,1
8009,5157,47,11.1,2.9,1.1,2.9,39.2,0.2,0.5,2.5,0.4,0.5,71.1,0.2,0.7,0.9,1.6,0.5,-0.4,0.6,1
8371,5158,52,28.3,11.8,4.9,11,44.6,0,0.3,13.3,1.8,2.7,64.7,1.4,2.9,3.9,4.3,1.4,0.1,2.3,1
9903,5159,36,7.2,2.6,1,2.7,38.8,0.4,1.3,21.6,0.2,0.3,62.8,0.4,0.4,0.7,0.4,0.2,0,0.3,1
580,5160,90,28.8,14.6,5.1,13.2,36.3,0.6,1.7,14.4,3.3,3.9,94.1,0.6,1.8,2.6,3.6,0.9,0.1,2.1,1
7281,5161,58,10.3,2.6,1.3,2.2,56,-0.2,-0.8,4.6,0.2,0.4,51.9,1,0.6,1.4,0.6,0.4,0.4,0.6,1
